,location,total_sqft,bath,price,bhk
9135,other,4800.0,5.0,420.0,4
9136,other,3400.0,3.0,400.0,3
9137,other,600.0,1.0,33.0,1
9138,other,1569.0,3.0,70.0,3
9139,other,2600.0,3.0,147.0,3
9140,other,1410.0,2.0,45.12,3
9141,other,800.0,1.0,72.0,1
9142,other,1020.0,2.0,49.0,2
9143,other,1225.0,2.0,82.0,3
9144,other,655.0,1.0,27.0,1
9145,other,1196.0,2.0,96.0,2
9146,other,927.0,2.0,50.0,2
9147,other,600.0,1.0,18.0,1
9148,other,1175.0,2.0,48.72,2
9149,other,2800.0,4.0,200.0,4
9150,other,750.0,2.0,28.0,2
9151,other,1000.0,2.0,45.0,2
9152,other,800.0,2.0,85.0,2
9153,other,985.0,2.0,57.0,2
9154,other,6000.0,12.0,150.0,11
9155,other,3600.0,7.0,160.0,7
9156,other,1503.0,2.0,93.0,3
9157,other,1200.0,2.0,61.0,2
9158,other,2500.0,2.0,60.0,3
9159,other,1500.0,2.0,52.0,3
9160,other,1765.0,3.0,77.27,3
9161,other,1768.0,3.0,95.0,3
9162,other,3060.0,4.0,350.0,4
9163,other,800.0,1.0,32.0,1
9164,other,3000.0,6.0,145.0,7
9165,other,600.0,1.0,35.0,1
9166,other,1010.0,2.0,55.0,2
9167,other,650.0,1.0,20.0,2
9168,other,1080.0,2.0,37.8,2
9169,other,3978.0,4.0,428.0,4
9170,other,1500.0,2.0,45.0,2
9171,other,1800.0,3.0,85.0,3
9172,other,2008.0,3.0,170.0,3
9173,other,2095.0,3.0,142.0,3
9174,other,1190.0,2.0,48.6,2
9175,other,1600.0,2.0,88.0,3
9176,other,1350.0,4.0,160.0,4
9177,other,500.0,1.0,20.0,1
9178,other,1280.0,2.0,100.0,3
9179,other,1650.0,3.0,110.0,3
9180,other,1500.0,2.0,75.0,3
9181,other,1176.0,2.0,45.0,3
9182,other,1044.0,2.0,85.0,2
9183,other,1425.0,3.0,55.0,3
9184,other,840.0,1.0,99.0,2
9185,other,1285.0,2.0,45.0,2
9186,other,2000.0,2.0,95.0,3
9187,other,3870.0,4.0,411.0,4
9188,other,1320.0,2.0,55.0,3
9189,other,1835.0,3.0,175.0,3
9190,other,1322.0,2.0,61.99,2
9191,other,1450.0,2.0,65.0,3
9192,other,425.0,1.0,15.0,1
9193,other,820.0,2.0,30.0,2
9194,other,1450.0,3.0,68.0,3
9195,other,2380.0,4.0,242.0,4
9196,other,900.0,1.0,70.0,2
9197,other,1517.0,2.0,125.0,2
9198,other,1000.0,2.0,35.0,2
9199,other,3602.0,4.0,280.0,4
9200,other,2159.0,3.0,120.0,3
9201,other,1200.0,3.0,72.0,3
9202,other,1850.0,3.0,175.0,6
9203,other,510.0,1.0,34.0,1
9204,other,1166.0,2.0,65.0,2
9205,other,2700.0,2.0,260.0,3
9206,other,1350.0,2.0,175.0,3
9207,other,2100.0,6.0,100.0,4
9208,other,940.0,2.0,56.0,2
9209,other,1015.0,2.0,40.1,2
9210,other,1400.0,3.0,69.0,3
9211,other,1645.0,3.0,95.0,3
9212,other,1600.0,4.0,90.0,4
9213,other,1000.0,2.0,63.0,2
9214,other,1350.0,2.0,65.0,2
9215,other,1998.0,3.0,117.0,3
9216,other,1300.0,2.0,60.0,2
9217,other,950.0,2.0,33.0,2
9218,other,1804.0,3.0,150.0,3
9219,other,1350.0,3.0,81.0,3
9220,other,826.0,2.0,36.0,2
9221,other,3000.0,3.0,300.0,4
9222,other,935.0,2.0,35.0,2
9223,other,1180.0,2.0,39.0,2
9224,other,2200.0,3.0,115.0,4
9225,other,1500.0,2.0,50.0,2
9226,other,1217.0,2.0,164.0,2
9227,other,2400.0,4.0,170.0,6
9228,other,1650.0,3.0,52.0,3
9229,other,600.0,1.0,45.0,1
9230,other,672.0,1.0,27.0,1
9231,other,1280.0,3.0,87.0,3
9232,other,1850.0,3.0,95.0,3
9233,other,1567.0,3.0,100.0,3
9234,other,2350.0,3.0,210.0,3
9235,other,1125.0,2.0,48.0,2
9236,other,1365.0,3.0,54.0,3
9237,other,560.0,1.0,19.0,1
9238,other,1471.0,2.0,75.0,3
9239,other,520.0,2.0,29.0,1
9240,other,1950.0,3.0,230.0,3
9241,other,600.0,1.0,58.0,1
9242,other,1000.0,1.0,19.0,1
9243,other,1300.0,2.0,60.0,2
9244,other,375.0,1.0,40.0,1
9245,other,1477.0,2.0,75.0,3
9246,other,2000.0,2.0,120.0,2
9247,other,1220.0,2.0,65.0,2
9248,other,850.0,2.0,32.5,2
9249,other,1256.0,2.0,65.0,2
9250,other,1428.0,2.0,70.0,3
9251,other,1130.0,2.0,74.0,2
9252,other,1407.0,2.0,83.87,2
9253,other,900.0,2.0,45.0,2
9254,other,1350.0,4.0,160.0,4
9255,other,2375.0,3.0,260.0,4
9256,other,1200.0,2.0,67.0,2
9257,other,1872.0,3.0,152.0,3
9258,other,1400.0,3.0,90.0,3
9259,other,812.0,1.0,26.0,1
9260,other,829.0,2.0,22.8,2
9261,other,600.0,2.0,35.0,1
9262,other,700.0,2.0,35.0,2
9263,other,1105.0,2.0,50.0,2
9264,other,1000.0,2.0,51.0,2
9265,other,1240.0,2.0,63.0,3
9266,other,1393.0,3.0,54.0,3
9267,other,1640.0,3.0,70.0,3
9268,other,1200.0,2.0,62.0,2
9269,other,1495.0,3.0,55.0,3
9270,other,1400.0,3.0,53.0,3
9271,other,1054.0,2.0,53.0,2
9272,other,1275.0,2.0,47.0,2
9273,other,1394.0,2.0,52.0,2
9274,other,1075.0,2.0,57.0,2
9275,other,1800.0,4.0,115.0,3
9276,other,1220.0,2.0,54.89,2
9277,other,1499.0,3.0,89.0,3
9278,other,1280.0,2.0,55.0,3
9279,other,1161.0,2.0,36.69,2
9280,other,1050.0,2.0,65.0,2
9281,other,905.0,2.0,50.0,2
9282,other,2736.0,4.0,130.0,4
9283,other,1056.0,2.0,55.0,2
9284,other,1770.0,3.0,90.0,3
9285,other,3155.0,3.0,315.0,3
9286,other,6500.0,7.0,104.0,7
9287,other,1152.0,2.0,57.0,2
9288,other,1200.0,2.0,39.0,2
9289,other,1350.0,2.0,65.0,3
9290,other,1464.0,2.0,135.0,3
9291,other,1300.0,2.0,32.0,2
9292,other,1200.0,2.0,75.0,2
9293,other,1707.0,3.0,171.0,3
9294,other,565.0,1.0,33.0,1
9295,other,630.0,2.0,70.0,1
9296,other,1000.0,2.0,55.0,2
9297,other,1045.0,2.0,42.0,2
9298,other,1250.0,2.0,62.4,2
9299,other,2400.0,4.0,130.0,3
9300,other,1720.0,3.0,83.0,3
9301,other,1100.0,2.0,70.0,2
9302,other,420.0,1.0,23.5,1
9303,other,1675.0,3.0,65.0,3
9304,other,1225.0,2.0,71.05,2
9305,other,1350.0,4.0,90.0,4
9306,other,2562.5,3.0,91.855,3
9307,other,3760.0,2.0,280.0,2
9308,other,3071.0,4.0,300.0,3
9309,other,850.0,2.0,34.0,2
9310,other,1260.0,2.0,49.0,3
9311,other,1450.0,3.0,65.0,3
9312,other,2100.0,3.0,70.0,3
9313,other,1620.0,3.0,95.0,3
9314,other,560.0,1.0,21.0,1
9315,other,1156.0,2.0,46.0,2
9316,other,1140.0,2.0,56.0,2
9317,other,2250.0,3.0,180.0,3
9318,other,1485.0,3.0,78.0,3
9319,other,1350.0,2.0,45.0,1
9320,other,1209.0,2.0,100.0,2
9321,other,1500.0,3.0,95.0,3
9322,other,1000.0,2.0,60.0,2
9323,other,1488.0,2.0,65.0,3
9324,other,2250.0,3.0,199.0,3
9325,other,3700.0,4.0,314.0,4
9326,other,1190.0,2.0,42.25,2
9327,other,1405.0,3.0,169.0,3
9328,other,4800.0,6.0,420.0,4
9329,other,1050.0,2.0,43.5,2
9330,other,1800.0,3.0,53.0,3
9331,other,500.0,1.0,16.0,1
9332,other,1600.0,3.0,180.0,3
9333,other,1140.0,2.0,49.0,2
9334,other,648.0,1.0,34.0,1
9335,other,1720.0,2.0,126.0,3
9336,other,1100.0,2.0,45.0,2
9337,other,825.0,2.0,35.0,2
9338,other,1080.0,2.0,64.0,2
9339,other,1100.0,2.0,61.0,2
9340,other,800.0,1.0,29.0,2
9341,other,1225.0,2.0,47.0,2
9342,other,535.0,1.0,35.0,1
9343,other,1067.0,2.0,33.99,2
9344,other,1152.0,2.0,42.0,2
9345,other,1465.0,2.0,88.0,3
9346,other,1145.0,2.0,63.0,2
9347,other,3420.0,3.0,410.0,4
9348,other,1280.0,2.0,75.0,2
9349,other,680.0,3.0,60.0,2
9350,other,1450.0,3.0,75.0,3
9351,other,1738.0,3.0,110.0,3
9352,other,1500.0,3.0,90.0,3
9353,other,982.0,2.0,25.0,2
9354,other,1050.0,2.0,110.0,2
9355,other,1541.0,2.0,181.0,2
9356,other,1275.0,2.0,105.0,2
9357,other,2048.0,3.0,206.0,3
9358,other,1119.0,2.0,48.5,3
9359,other,1355.0,2.0,58.25,3
9360,other,1095.0,2.0,55.85,2
9361,other,2320.0,2.0,160.0,3
9362,other,1237.0,3.0,78.0,3
9363,other,1464.0,2.0,56.0,2
9364,other,1840.0,1.0,95.0,2
9365,other,2400.0,4.0,89.0,4
9366,other,1639.0,3.0,77.89,3
9367,other,1160.0,2.0,75.0,2
9368,other,1294.0,2.0,52.0,3
9369,other,1095.0,2.0,45.0,2
9370,other,1040.0,2.0,36.84,2
9371,other,1325.0,2.0,47.0,3
9372,other,1108.0,2.0,48.0,2
9373,other,1155.0,2.0,65.0,2
9374,other,1464.0,3.0,56.0,3
9375,other,1500.0,3.0,67.49,3
9376,other,1060.0,2.0,42.5,2
9377,other,984.0,2.0,125.0,2
9378,other,1148.0,2.0,69.0,2
9379,other,1719.0,3.0,110.0,3
9380,other,1420.0,3.0,70.0,3
9381,other,3000.0,4.0,264.0,4
9382,other,1398.0,3.0,51.0,3
9383,other,1320.0,2.0,90.0,2
9384,other,1285.0,2.0,45.0,3
9385,other,1161.0,2.0,59.0,2
9386,other,1504.0,3.0,67.0,3
9387,other,1230.0,2.0,68.0,2
9388,other,1260.0,2.0,62.0,2
9389,other,4560.0,5.0,430.0,4
9390,other,849.0,2.0,25.4,2
9391,other,799.0,2.0,35.0,2
9392,other,2700.0,4.0,170.0,5
9393,other,1077.0,2.0,34.46,2
9394,other,3000.0,4.0,300.0,5
9395,other,1560.0,2.0,125.0,3
9396,other,1290.0,3.0,45.33,3
9397,other,1012.0,2.0,59.0,2
9398,other,1245.0,2.0,120.0,2
9399,other,1485.0,2.0,110.0,3
9400,other,2400.0,4.0,88.0,4
9401,other,1115.0,2.0,50.0,2
9402,other,1489.0,2.0,101.0,2
9403,other,2800.0,4.0,365.0,4
9404,other,1464.0,3.0,56.0,3
9405,other,1600.0,2.0,90.0,3
9406,other,1508.0,3.0,75.0,3
9407,other,3000.0,6.0,300.0,6
9408,other,1903.0,3.0,165.0,3
9409,other,1200.0,2.0,38.0,2
9410,other,2996.0,4.0,200.0,4
9411,other,3400.0,4.0,200.0,4
9412,other,1602.0,2.0,75.0,3
9413,other,551.0,1.0,30.0,1
9414,other,1400.0,2.0,44.8,2
9415,other,550.0,1.0,16.0,1
9416,other,1780.0,3.0,100.0,3
9417,other,1050.0,2.0,49.5,2
9418,other,1310.0,3.0,90.0,3
9419,other,900.0,2.0,24.0,2
9420,other,1200.0,2.0,54.0,2
9421,other,1603.0,2.0,125.0,3
9422,other,2180.0,3.0,285.0,3
9423,other,450.0,1.0,30.0,1
9424,other,3000.0,4.0,301.0,4
9425,other,1160.0,2.0,40.53,2
9426,other,1200.0,3.0,52.0,2
9427,other,1275.0,2.0,69.0,2
9428,other,1300.0,2.0,51.0,3
9429,other,1623.0,3.0,155.0,3
9430,other,1275.0,3.0,55.0,3
9431,other,900.0,1.0,52.3,1
9432,other,1075.0,2.0,48.38,2
9433,other,780.0,2.0,31.0,2
9434,other,1088.0,2.0,43.5,2
9435,other,1070.0,2.0,32.99,2
9436,other,1000.0,2.0,31.0,2
9437,other,1200.0,2.0,110.0,2
9438,other,1400.0,2.0,78.0,3
9439,other,2648.0,3.0,238.0,3
9440,other,1455.0,2.0,45.0,3
9441,other,1475.0,3.0,80.0,3
9442,other,1721.0,3.0,93.0,3
9443,other,1480.0,3.0,75.0,3
9444,other,4800.0,4.0,420.0,4
9445,other,1163.0,2.0,68.0,2
9446,other,1200.5,1.0,33.645,1
9447,other,1300.0,2.0,80.0,3
9448,other,1540.0,3.0,65.0,3
9449,other,1215.0,2.0,46.8,3
9450,other,2400.0,4.0,135.0,4
9451,other,998.0,2.0,65.0,2
9452,other,1040.0,2.0,78.0,2
9453,other,1215.0,2.0,50.0,3
9454,other,975.0,2.0,45.0,2
9455,other,1907.0,2.0,200.0,3
9456,other,1330.0,2.0,80.0,2
9457,other,4446.0,3.0,410.0,3
9458,other,1320.0,2.0,95.0,3
9459,other,8000.0,5.0,550.0,5
9460,other,1000.0,2.0,50.0,2
9461,other,1400.0,3.0,45.0,3
9462,other,1000.0,2.0,35.0,2
9463,other,1225.0,2.0,48.0,2
9464,other,4500.0,3.0,225.0,4
9465,other,2200.0,2.0,150.0,4
9466,other,1092.0,3.0,95.0,3
9467,other,1100.0,3.0,53.0,3
9468,other,1170.0,2.0,50.0,2
9469,other,1075.0,2.0,50.0,2
9470,other,935.0,2.0,45.9,2
9471,other,1120.0,2.0,36.0,2
9472,other,1130.0,2.0,75.0,2
9473,other,1334.0,2.0,62.0,2
9474,other,1900.0,3.0,190.0,3
9475,other,966.0,2.0,50.0,2
9476,other,1630.0,3.0,131.0,3
9477,other,1050.0,2.0,41.0,1
9478,other,1427.0,2.0,52.0,2
9479,other,3210.0,4.0,380.0,3
9480,other,5425.0,13.0,275.0,13
9481,other,1050.0,2.0,48.0,2
9482,other,900.0,2.0,48.0,2
9483,other,4041.0,4.0,345.0,4
9484,other,620.0,1.0,25.0,1
9485,other,1210.0,2.0,75.0,2
9486,other,1180.0,2.0,41.94,2
9487,other,1430.0,3.0,70.0,3
9488,other,1200.0,1.0,70.0,2
9489,other,1950.0,4.0,95.0,3
9490,other,1200.0,3.0,70.0,2
9491,other,1250.0,3.0,40.0,3
9492,other,1130.0,2.0,68.0,2
9493,other,1245.0,1.0,60.0,2
9494,other,1390.0,2.0,50.0,3
9495,other,2750.0,5.0,275.0,3
9496,other,800.0,2.0,55.0,2
9497,other,1244.0,2.0,95.0,2
9498,other,1500.0,4.0,180.0,3
9499,other,1200.0,2.0,75.0,2
9500,other,400.0,2.0,50.0,1
9501,other,1100.0,2.0,57.6,2
9502,other,2159.0,3.0,120.0,3
9503,other,3100.0,6.0,165.0,5
9504,other,1200.0,1.0,48.0,1
9505,other,1340.0,2.0,71.0,2
9506,other,1675.0,3.0,62.0,3
9507,other,1190.0,2.0,59.9,2
9508,other,1250.0,2.0,55.0,2
9509,other,1450.0,2.0,90.0,2
9510,other,1275.0,2.0,49.5,2
9511,other,10030.0,1.0,150.0,1
9512,other,3600.0,4.0,225.0,4
9513,other,2300.0,3.0,280.0,3
9514,other,3200.0,8.0,130.0,9
9515,other,1900.0,2.0,92.0,3
9516,other,1250.0,3.0,40.0,3
9517,other,925.0,2.0,55.0,2
9518,other,3900.0,3.0,250.0,3
9519,other,1400.0,2.0,160.0,2
9520,other,1715.0,3.0,95.0,3
9521,other,703.0,2.0,60.0,2
9522,other,1400.0,2.0,56.0,3
9523,other,1270.0,2.0,57.15,3
9524,other,600.0,1.0,20.0,1
9525,other,4382.0,4.0,400.0,4
9526,other,1030.0,2.0,77.25,3
9527,other,1254.0,2.0,70.0,3
9528,other,1820.0,3.0,79.5,3
9529,other,1293.0,2.0,80.0,2
9530,other,1050.0,2.0,36.0,2
9531,other,1500.0,3.0,56.0,3
9532,other,1000.0,2.0,66.0,2
9533,other,1864.0,3.0,115.0,3
9534,other,1200.0,2.0,135.0,2
9535,other,1950.0,2.0,89.5,3
9536,other,2400.0,4.0,150.0,4
9537,other,1263.0,2.0,51.5,2
9538,other,4400.0,5.0,240.0,5
9539,other,1050.0,2.0,38.0,2
9540,other,1525.0,2.0,91.48,3
9541,other,975.0,2.0,60.0,2
9542,other,2000.0,3.0,100.0,3
9543,other,1220.0,2.0,56.0,2
9544,other,1500.0,2.0,85.0,1
9545,other,5000.0,5.0,300.0,4
9546,other,1000.0,2.0,50.0,2
9547,other,1200.0,4.0,138.0,2
9548,other,1100.0,2.0,68.0,2
9549,other,4000.0,6.0,460.0,6
9550,other,1105.0,2.0,28.18,2
9551,other,2950.0,4.0,250.0,4
9552,other,1464.0,2.0,115.0,3
9553,other,1385.0,3.0,90.0,3
9554,other,1205.0,2.0,47.0,2
9555,other,1070.0,2.0,33.43,2
9556,other,1070.0,2.0,52.0,2
9557,other,1415.0,2.0,120.0,2
9558,other,1750.0,3.0,58.0,3
9559,other,1537.0,3.0,81.0,3
9560,other,1050.0,2.0,45.0,2
9561,other,1255.0,2.0,60.0,3
9562,other,2400.0,2.0,185.0,3
9563,other,1170.0,2.0,45.51,2
9564,other,1080.0,2.0,38.0,2
9565,other,1025.0,2.0,65.0,2
9566,other,1020.0,2.0,70.0,2
9567,other,1155.0,2.0,69.0,2
9568,other,2030.0,2.0,182.0,3
9569,other,1555.0,2.0,67.0,3
9570,other,2900.0,3.0,325.0,3
9571,other,2180.0,4.0,115.0,4
9572,other,1050.0,2.0,35.0,2
9573,other,1610.0,3.0,85.0,3
9574,other,1500.0,2.0,145.0,2
9575,other,3150.0,3.0,135.0,4
9576,other,1255.0,2.0,56.7,2
9577,other,2597.0,4.0,189.0,4
9578,other,1410.0,2.0,73.0,2
9579,other,1150.0,2.0,42.0,2
9580,other,1170.0,2.0,53.11,2
9581,other,1201.0,2.0,65.0,2
9582,other,660.0,1.0,30.0,1
9583,other,1050.0,2.0,40.0,2
9584,other,2735.0,4.0,340.0,3
9585,other,950.0,2.0,65.0,2
9586,other,980.0,3.0,80.0,3
9587,other,1080.0,2.0,37.8,2
9588,other,1200.0,2.0,35.0,3
9589,other,750.0,2.0,20.0,2
9590,other,1535.0,3.0,72.0,3
9591,other,1265.0,2.0,68.0,2
9592,other,3500.0,4.0,150.0,4
9593,other,5400.0,4.0,250.0,4
9594,other,660.0,1.0,35.0,1
9595,other,1140.0,2.0,60.0,2
9596,other,1458.0,2.0,87.0,3
9597,other,1081.0,2.0,39.0,2
9598,other,1178.0,2.0,80.0,2
9599,other,4000.0,8.0,150.0,7
9600,other,2700.0,4.0,295.0,4
9601,other,1175.0,2.0,52.86,2
9602,other,1426.0,2.0,71.0,3
9603,other,1300.0,2.0,95.0,2
9604,other,936.0,1.0,53.0,1
9605,other,1277.0,2.0,92.0,2
9606,other,1200.0,2.0,54.0,2
9607,other,1600.0,2.0,160.0,2
9608,other,1350.0,3.0,60.0,3
9609,other,1575.0,2.0,31.11,2
9610,other,2400.0,5.0,150.0,5
9611,other,1092.0,2.0,49.0,2
9612,other,827.0,2.0,34.0,2
9613,other,800.0,2.0,32.0,2
9614,other,1055.0,2.0,43.0,2
9615,other,1839.0,3.0,160.0,3
9616,other,2760.0,5.0,140.0,5
9617,other,993.0,2.0,42.0,2
9618,other,925.0,2.0,100.0,2
9619,other,650.0,1.0,50.0,1
9620,other,2260.0,3.0,90.0,2
9621,other,1050.0,1.0,32.39,1
9622,other,2400.0,5.0,75.0,6
9623,other,1600.0,3.0,130.0,3
9624,other,1296.0,2.0,70.0,2
9625,other,1125.0,2.0,55.0,2
9626,other,1194.0,2.0,51.0,2
9627,other,3000.0,4.0,170.0,5
9628,other,2200.0,3.0,225.0,4
9629,other,1300.0,2.0,63.0,2
9630,other,1626.6,3.0,133.0,3
9631,other,1007.0,2.0,48.0,2
9632,other,1100.0,2.0,60.0,2
9633,other,1348.0,2.0,100.0,2
9634,other,1298.0,2.0,65.0,2
9635,other,1350.0,4.0,175.0,4
9636,other,1312.0,2.0,56.5,3
9637,other,760.0,2.0,38.5,2
9638,other,1182.0,2.0,60.1,3
9639,other,1053.0,2.0,46.29,2
9640,other,1035.0,2.0,52.79,2
9641,other,1410.0,3.0,90.0,3
9642,other,1460.0,2.0,87.0,3
9643,other,1260.0,2.0,85.05,3
9644,other,3000.0,3.0,265.0,3
9645,other,1200.0,2.0,120.0,3
9646,other,1250.0,2.0,65.0,2
9647,other,1800.0,3.0,150.0,3
9648,other,1000.0,2.0,35.0,2
9649,other,967.0,2.0,47.8,2
9650,other,1798.0,3.0,73.0,3
9651,other,2098.0,3.0,210.0,3
9652,other,2400.0,3.0,270.0,3
9653,other,1800.0,3.0,192.0,3
9654,other,2000.0,3.0,85.0,3
9655,other,509.0,1.0,20.0,1
9656,other,3535.0,4.0,215.0,4
9657,other,1800.0,3.0,82.0,4
9658,other,1397.0,2.0,52.0,3
9659,other,2050.0,3.0,135.0,3
9660,other,2100.0,1.0,200.0,2
9661,other,1276.0,2.0,146.0,2
9662,other,1339.0,2.0,53.56,2
9663,other,1305.0,2.0,52.0,2
9664,other,1600.0,3.0,100.0,3
9665,other,2100.0,3.0,280.0,4
9666,other,2300.0,2.0,69.0,3
9667,other,1235.0,2.0,52.76,2
9668,other,2100.0,3.0,270.0,3
9669,other,850.0,2.0,42.5,2
9670,other,1150.0,2.0,39.0,2
9671,other,3500.0,4.0,320.0,4
9672,other,1545.0,3.0,65.0,3
9673,other,1540.0,3.0,150.0,3
9674,other,3200.0,4.0,270.0,4
9675,other,1050.0,2.0,45.0,2
9676,other,1165.0,2.0,65.0,2
9677,other,1200.0,1.0,42.0,2
9678,other,1300.0,2.0,58.0,2
9679,other,1645.0,3.0,87.0,3
9680,other,2700.0,7.0,110.0,6
9681,other,1305.0,2.0,45.68,3
9682,other,1255.0,2.0,65.0,2
9683,other,800.0,1.0,95.0,2
9684,other,1650.0,2.0,140.0,4
9685,other,1451.0,3.0,68.0,3
9686,other,4395.0,3.0,240.0,3
9687,other,1100.0,2.0,38.5,2
9688,other,1936.0,3.0,139.0,3
9689,other,935.0,2.0,40.0,2
9690,other,1220.0,2.0,65.0,2
9691,other,1400.0,2.0,40.43,3
9692,other,1200.0,1.0,65.0,1
9693,other,1800.0,3.0,95.0,3
9694,other,2045.0,3.0,108.0,3
9695,other,1410.0,2.0,54.0,3
9696,other,1310.0,2.0,88.0,2
9697,other,1250.0,2.0,55.0,2
9698,other,2000.0,5.0,240.0,5
9699,other,4500.0,4.0,345.0,4
9700,other,3155.0,4.0,316.0,3
9701,other,1200.0,2.0,54.0,2
9702,other,1441.0,2.0,115.0,2
9703,other,418.0,1.0,17.0,1
9704,other,1200.0,3.0,80.0,3
9705,other,1500.0,2.0,200.0,3
9706,other,675.0,2.0,13.5,2
9707,other,610.0,1.0,28.0,1
9708,other,2400.0,7.0,107.0,6
9709,other,1864.0,3.0,120.0,3
9710,other,950.0,2.0,57.0,2
9711,other,985.0,2.0,45.0,2
9712,other,1100.0,2.0,62.0,2
9713,other,1530.0,3.0,87.0,4
9714,other,2400.0,3.0,108.0,4
9715,other,1200.0,2.0,90.0,3
9716,other,3600.0,6.0,170.0,6
9717,other,1279.0,2.0,100.0,2
9718,other,1256.0,2.0,60.0,2
9719,other,1525.0,3.0,68.63,3
9720,other,900.0,2.0,25.0,2
9721,other,1185.0,2.0,42.66,2
9722,other,3600.0,4.0,300.0,4
9723,other,3730.0,6.0,430.0,4
9724,other,1600.0,4.0,120.0,3
9725,other,1120.0,2.0,60.0,2
9726,other,5100.0,7.0,225.0,6
9727,other,1308.0,2.0,86.0,2
9728,other,2170.0,3.0,265.0,4
9729,other,1100.0,2.0,55.0,2
9730,other,1000.0,2.0,45.0,2
9731,other,1347.0,2.0,55.0,3
9732,other,1225.0,2.0,71.05,2
9733,other,4000.0,7.0,90.0,7
9734,other,1200.0,3.0,78.0,2
9735,other,2180.0,3.0,273.0,3
9736,other,1339.0,2.0,55.0,2
9737,other,1449.0,3.0,72.0,3
9738,other,1100.0,2.0,38.68,2
9739,other,1100.0,2.0,55.0,2
9740,other,3300.0,8.0,310.0,8
9741,other,1300.0,2.0,95.0,2
9742,other,1350.0,2.0,89.5,2
9743,other,2312.0,3.0,156.0,3
9744,other,1175.0,2.0,70.0,2
9745,other,1145.0,2.0,51.0,2
9746,other,2150.0,3.0,240.0,3
9747,other,1690.0,3.0,50.0,3
9748,other,1386.0,3.0,93.0,4
9749,other,1090.0,2.0,32.0,2
9750,other,2400.0,2.0,50.0,3
9751,other,1559.0,3.0,62.0,3
9752,other,6652.0,6.0,510.0,4
9753,other,1060.0,2.0,52.0,2
9754,other,2500.0,2.0,300.0,3
9755,other,1500.0,2.0,120.0,3
9756,other,1700.0,3.0,55.0,4
9757,other,3150.0,4.0,180.0,4
9758,other,1200.0,1.0,39.82,1
9759,other,3520.0,6.0,460.0,5
9760,other,1330.0,2.0,68.0,3
9761,other,927.0,2.0,37.0,2
9762,other,1200.0,3.0,68.0,3
9763,other,760.0,2.0,37.49,2
9764,other,3800.0,6.0,390.0,6
9765,other,410.0,1.0,48.0,1
9766,other,1717.0,3.0,200.0,3
9767,other,880.0,1.0,90.0,2
9768,other,1250.0,3.0,42.0,3
9769,other,1293.0,2.0,80.0,2
9770,other,1280.0,2.0,68.48,2
9771,other,1065.0,3.0,72.0,3
9772,other,3200.0,4.0,140.0,3
9773,other,1250.0,2.0,77.13,3
9774,other,1475.0,3.0,75.0,3
9775,other,2100.0,3.0,210.0,4
9776,other,1330.0,3.0,65.0,3
9777,other,1065.0,2.0,45.0,2
9778,other,7000.0,6.0,560.0,6
9779,other,1525.0,3.0,65.0,3
9780,other,1220.0,2.0,72.0,2
9781,other,1500.0,2.0,60.0,2
9782,other,2500.0,4.0,65.0,3
9783,other,1884.0,3.0,95.0,3
9784,other,1100.0,2.0,75.0,2
9785,other,1350.0,2.0,90.0,2
9786,other,4800.0,5.0,350.0,4
9787,other,1700.0,3.0,74.0,3
9788,other,1200.0,3.0,110.0,3
9789,other,705.0,1.0,65.0,1
9790,other,1495.0,2.0,63.0,3
9791,other,1250.0,2.0,75.0,2
9792,other,1230.0,2.0,50.0,2
9793,other,1275.0,2.0,59.0,2
9794,other,1040.0,2.0,36.4,2
9795,other,648.0,1.0,40.0,1
9796,other,1320.0,2.0,58.0,3
9797,other,1480.0,3.0,75.48,3
9798,other,500.0,1.0,13.0,1
9799,other,1128.0,2.0,48.4,2
9800,other,1180.0,2.0,65.0,2
9801,other,1200.0,2.0,60.0,2
9802,other,1250.0,3.0,39.5,3
9803,other,1000.0,2.0,45.0,2
9804,other,975.0,2.0,55.0,2
9805,other,1190.0,2.0,42.0,2
9806,other,1275.0,2.0,55.0,2
9807,other,1115.0,2.0,115.0,2
9808,other,1080.0,2.0,38.0,2
9809,other,1170.0,2.0,39.0,2
9810,other,1070.0,2.0,50.0,2
9811,other,1532.0,3.0,59.75,3
9812,other,1150.0,2.0,46.0,2
9813,other,1495.0,3.0,90.0,3
9814,other,1053.0,2.0,51.0,2
9815,other,1250.0,3.0,39.0,3
9816,other,1000.0,2.0,60.0,2
9817,other,830.0,2.0,26.0,2
9818,other,2750.0,6.0,200.0,6
9819,other,660.0,2.0,76.0,2
9820,other,1470.0,2.0,60.0,3
9821,other,1275.0,2.0,76.0,2
9822,other,1602.0,3.0,56.0,3
9823,other,793.0,1.0,40.0,1
9824,other,1100.0,2.0,38.0,2
9825,other,1555.0,3.0,73.0,3
9826,other,1630.0,2.0,130.0,3
9827,other,1563.0,3.0,63.0,3
9828,other,1344.0,4.0,84.0,4
9829,other,3000.0,3.0,400.0,3
9830,other,1200.0,2.0,82.0,2
9831,other,1419.0,3.0,85.0,3
9832,other,1195.0,2.0,42.4,2
9833,other,2020.0,3.0,270.0,3
9834,other,850.0,1.0,50.0,1
9835,other,933.0,2.0,55.0,2
9836,other,865.0,2.0,33.0,2
9837,other,1145.0,2.0,60.0,3
9838,other,1250.0,3.0,39.5,3
